adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/wGwSWDG3LIQxchg2M8HV7bDqYKU.jpg,"[16, 14, 10749, 18]",533514,ja,劇場版 ヴァイオレット・エヴァーガーデン,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",5.4149,/4b7uAGVtgA85Yd911yOJqIsHigx.jpg,2020-09-18,Violet Evergarden: The Movie,False,8.287,464
False,/p47ihFj4A7EpBjmPHdTj4ipyq1S.jpg,[18],599,en,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,9.3882,/oOZIN0sbRNLKQC4RRCQnmAx1PlV.jpg,1950-08-10,Sunset Boulevard,False,8.289,2776
False,/c8Pi8F1FzpNebtgXcSjC9nWCdSW.jpg,"[35, 10752]",914,en,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,5.0237,/nhMXB8GTdswYMCL9nepDZymJCOr.jpg,1940-10-15,The Great Dictator,False,8.29,3543
False,/1fOsyhVz5qyX2rl1qqX6KImVhTx.jpg,"[18, 35]",644479,es,Dedicada A Mi Ex,"The film tells the story of Ariel, a 21-year-old who decides to form a rock band to compete for a prize of ten thousand dollars in a musical band contest, this as a last option when trying to get money to save their relationship and reunite with his ex-girlfriend, which breaks due to the trip she must make to Finland for an internship. Ariel with her friend Ortega, decides to make a casting to find the other members of the band, although they do not know nothing about music, thus forming a band with members that have diverse and opposite personalities.",1.9721,/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg,2019-11-01,Dedicated to my ex,False,8.3,512
False,/9Xz0bzUFTVgDZd4WZz1cJDQjLkB.jpg,"[16, 18, 10402, 10749]",632632,ja,映画 ギヴン,"Haruki secretly had feelings for Akihiko for years, but Akihiko was still in a relationship with his roommate, the violinist Ugetsu Murata. Haruki, Akihiko, and Ugetsu's love clashes and starts to move forward.",3.3103,/pegCub2zdYD5As43AOmGsIctuKc.jpg,2020-08-22,Given,False,8.268,408
False,/2Kkqmy3EpXqBDqv1vvsNXX3pwww.jpg,"[18, 35]",42269,it,C'eravamo tanto amati,"Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",3.0506,/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg,1974-12-21,We All Loved Each Other So Much,False,8.3,621
False,/deUWVEgNh2IGjShyymZhaYP40ye.jpg,"[28, 12, 53]",1356039,es,Contraataque,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",10.1645,/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,2025-02-27,Counterattack,False,8.288,756
False,/hUeSuUxNyQivx2wrRvGoyZiZDUu.jpg,"[16, 10751, 14, 35]",1139087,en,Once Upon a Studio,"Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.",7.0897,/aiy3G1cYWV3LgKZHY6a3jL8bjYL.jpg,2023-09-24,Once Upon a Studio,False,8.282,404
False,/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,"[35, 18, 10749]",3082,en,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..",4.5486,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,1936-02-05,Modern Times,False,8.281,3904
False,/p1OFxsff2t8bxQC45TPfyo0ZBfU.jpg,"[18, 37]",335,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",9.8764,/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,1968-12-21,Once Upon a Time in the West,False,8.278,4656
False,/xLMJCCSatxENpHO9rLW9yD8A12C.jpg,"[16, 878, 28, 18]",18491,ja,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,"SEELE orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can advance his own plans for the Human Instrumentality Project. Shinji is pushed to the limits of his sanity as he is forced to decide the fate of humanity.",8.6624,/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg,1997-07-19,Neon Genesis Evangelion: The End of Evangelion,False,8.3,1738
False,/qknxyRgP6UTmwJ4B9tDAmzHMq7u.jpg,"[10749, 16, 14]",92321,ja,蛍火の杜へ,"One hot summer day a little girl gets lost in an enchanted forest of the mountain god where spirits reside. A young boy appears before her, but she cannot touch him for fear of making him disappear. And so a wondrous adventure awaits...",0.006,/mDqzHV8UXWWNpZkoAbKmKX1ZxEE.jpg,2011-09-17,Hotarubi no Mori e,False,8.27,1171
False,/3q35nBLCIdEbxYfsr7D5ocYQXKz.jpg,"[18, 10751, 14]",1585,en,It's a Wonderful Life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",9.0934,/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,1946-12-20,It's a Wonderful Life,False,8.273,4625
False,/q6OGlZ1KMEb14AC8KbPCxyNOal6.jpg,"[18, 35]",77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,14.9612,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,2011-11-02,The Intouchables,False,8.272,17915
False,/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,"[18, 10752]",28,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",10.7564,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-05-19,Apocalypse Now,False,8.27,8701
False,/Ma7mQsldFCaQpsZbm8zolgLfmV.jpg,"[35, 18, 10749]",901,en,City Lights,A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,5.0334,/ugmakEL5y294I5bXgiBqApuZpwc.jpg,1931-02-06,City Lights,False,8.264,2335
False,/354kfjVb96mtFALMhBE6jzHGiA2.jpg,"[10752, 18]",975,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,5.8139,/hGg1UCQSHlXfv2HI9bDHT2OQBam.jpg,1957-10-25,Paths of Glory,False,8.259,3113
False,/wXsQvli6tWqja51pYxXNG1LFIGV.jpg,"[10751, 16, 18, 12]",8587,en,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",19.8898,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,1994-06-15,The Lion King,False,8.256,19099
False,/inEy3A5OPgeYW4rjRiGycfEeQzA.jpg,[18],637920,tr,7. Koğuştaki Mucize,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",6.8731,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,2019-10-10,Miracle in Cell No. 7,False,8.255,4493
False,/5MgMCnslrxQfOfaq6T5ndkLlcCk.jpg,"[16, 10749, 18, 14]",572154,ja,青春ブタ野郎はゆめみる少女の夢を見ない,"In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.",5.1438,/gsRpizQa3fw1um8v7EvFVXvxD6u.jpg,2019-06-15,Rascal Does Not Dream of a Dreaming Girl,False,8.244,561
False,/f72GEQF2lKsdmEULSI9bWCbQylH.jpg,"[18, 53, 80]",29259,fr,Le Trou,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.",5.8214,/xyZhiOz5NHVBUKlpioxjwajy7pm.jpg,1960-03-18,Le Trou,False,8.252,526
False,/4uMrZS7XEHRNKwHr5wSOxROanPF.jpg,[10402],568332,en,Taylor Swift: Reputation Stadium Tour,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",4.5738,/u6oXUTtOuJRPdUgUuPAVVJPSKCo.jpg,2018-12-31,Taylor Swift: Reputation Stadium Tour,False,8.25,412
False,/w3Bi0wygeFQctn6AqFTwhGNXRwL.jpg,"[14, 10402, 35, 16]",803796,en,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",135.8695,/AjlRXTpRLAIiuofNqKcqrpUfPCZ.jpg,2025-06-20,KPop Demon Hunters,False,8.24,1734
False,/L7DIiAdP8DnNqOh7454ZrTYspR.jpg,"[10402, 18, 10749]",630566,en,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",3.3238,/d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg,2020-10-09,Clouds,False,8.248,1033
False,/muSeX7fnNw0pv4zHK7RSwZln6Hk.jpg,"[18, 10402]",10376,it,La leggenda del pianista sull'oceano,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",4.9233,/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,1998-10-28,The Legend of 1900,False,8.248,2357
False,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,"[18, 53, 9648, 28]",670,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",15.1337,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,2003-11-21,Oldboy,False,8.246,9300
False,/u6aGN71Hx39iX8Uv4ILRRKHmAXc.jpg,"[18, 10749]",447362,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",7.0358,/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,2020-11-27,Life in a Year,False,8.242,1940
False,/YLyORLsYIjC0d1TFBSpJKk7piP.jpg,"[16, 18, 10749]",504253,ja,君の膵臓をたべたい,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",8.8932,/qDWA7fB4cZ4sBP6YgwlxvraDHi7.jpg,2018-09-01,I Want to Eat Your Pancreas,False,8.238,1677
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",19.3164,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,2019-04-24,Avengers: Endgame,False,8.237,26854
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",36.6975,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.235,31071
False,/oMsxZEvz9a708d49b6UdZK1KAo5.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",24.0005,/p96dm7sCMn4VYAStA6siNz30G1r.jpg,1999-03-31,The Matrix,False,8.234,26914
False,/mlxKite1x1PgmIhJgAxNS9eHmH8.jpg,"[16, 10751, 12, 35, 14]",508965,en,Klaus,"A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it.",8.9002,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,Klaus,False,8.232,4378
False,/uUrV5KSjnZx47Dq7e6STr73iN4N.jpg,"[18, 35, 12]",24188,it,Il sorpasso,"Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer. When their journey starts to blend into their daily lives though, the pair’s newfound friendship is tested.",3.048,/4h1ckrJQVcQYjeOkqS8i9BqZ9MI.jpg,1962-12-05,Il Sorpasso,False,8.221,811
False,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,"[10749, 18]",527641,en,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",9.0279,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,2019-03-14,Five Feet Apart,False,8.228,5790
False,/oIQMt3Q6Qa37YD0JOdYkrIAPYDk.jpg,"[18, 10752]",25237,ru,Иди и смотри,"The invasion of a village in Belarus by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",7.5033,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,1985-10-17,Come and See,False,8.225,1689
False,/o33acwn7KliNpJRbjy4FrMSpiQ9.jpg,"[35, 18, 10402]",654299,es,Como caído del cielo,"Returning to Earth as an imitator, the legendary Mexican artist Pedro Infante must prove that he is no longer a womanizer to enter paradise.",2.0383,/xg6QZdlHrq2dtSK8cfnQQMnmpeY.jpg,2019-12-24,Out of the Clear Blue Sky,False,8.227,362
False,/2Xe9lISpwXKhvKiHttbFfVRERQX.jpg,"[18, 35, 36]",490132,en,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",14.8047,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,2018-11-16,Green Book,False,8.226,12323
False,/dIHezuC3AmylT8mkXQiWSjz2wJR.jpg,[18],265177,fr,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",3.2671,/3zyQtPg3avKprmJP2gBiYgyWUQC.jpg,2014-09-19,Mommy,False,8.2,2785
